Norway  Period fertility rates by calendar year and age (1846 - 1967: age reached during the year (ARDY); 1967 - 2022: Lexis squares  age in completed years (ACY))		
1846 - 1967: Data from Burnborg & Mamalund (1994). Kohort og periodefruktbarhet I Norge 1820-1993: Statistics Norway; 1967 - 2022 Human Fertility Database. MPIDR & VID (data downloaded 02.08.2023)		
Year	Age 	ASFR
1918	29	0.17695
1918	30	0.17611
1918	31	0.17374
1918	32	0.17013
1918	33	0.16615
1918	34	0.16181
1918	35	0.15636
1918	36	0.14964
1918	37	0.14173
1918	38	0.13256
1918	39	0.12177
1918	40	0.10929
1918	41	0.09503
1918	42	0.07915
1918	43	0.06243
1918	44	0.04551
1918	45	0.0304
1918	46	0.01782
1918	47	0.00893
1918	48	0.00374
1918	49	0.00105
1918	50+	0
1919	14-	0
1919	15	0.00549
1919	16	0.00566
1919	17	0.00635
1919	18	0.00973
1919	19	0.02371
1919	20	0.04813
1919	21	0.07449
1919	22	0.10004
1919	23	0.1214
1919	24	0.13762
1919	25	0.1479
1919	26	0.15304
1919	27	0.1573
1919	28	0.1613
1919	29	0.16365
1919	30	0.16405
1919	31	0.16264
1919	32	0.15968
1919	33	0.15609
1919	34	0.15194
1919	35	0.14647
1919	36	0.13962
1919	37	0.13168
1919	38	0.12264
1919	39	0.11218
1919	40	0.10021
1919	41	0.08675
1919	42	0.07196
1919	43	0.05655
1919	44	0.0411
1919	45	0.02738
1919	46	0.01601
1919	47	0.008
1919	48	0.00333
1919	49	0.00092
1919	50+	0
1920	14-	0
1920	15	0.00642
1920	16	0.00725
1920	17	0.00882
1920	18	0.01344
1920	19	0.02936
1920	20	0.05656
1920	21	0.08664
1920	22	0.11668
1920	23	0.14214
1920	24	0.16165
1920	25	0.17371
1920	26	0.17909
1920	27	0.18285
1920	28	0.18581
1920	29	0.18669
1920	30	0.18534
1920	31	0.1824
1920	32	0.17825
1920	33	0.17384
1920	34	0.16913
1920	35	0.1631
1920	36	0.15556
1920	37	0.14681
1920	38	0.13678
1920	39	0.12503
1920	40	0.11148
1920	41	0.09633
1920	42	0.07979
1920	43	0.06259
1920	44	0.04535
1920	45	0.03011
1920	46	0.01758
1920	47	0.00878
1920	48	0.00365
1920	49	0.00101
1920	50+	0
1921	14-	0
1921	15	0.00589
1921	16	0.00691
1921	17	0.00869
1921	18	0.01323
1921	19	0.02779
1921	20	0.05243
1921	21	0.08004
1921	22	0.10802
1921	23	0.13194
1921	24	0.15041
1921	25	0.16179
1921	26	0.16672
1921	27	0.16988
1921	28	0.17206
1921	29	0.17219
1921	30	0.1702
1921	31	0.1669
1921	32	0.16266
1921	33	0.15832
1921	34	0.15385
1921	35	0.14824
1921	36	0.1413
1921	37	0.13326
1921	38	0.12408
1921	39	0.1133
1921	40	0.10087
1921	41	0.08704
1921	42	0.07202
1921	43	0.05641
1921	44	0.04078
1921	45	0.02702
1921	46	0.01576
1921	47	0.00784
1921	48	0.00325
1921	49	0.00088
1921	50+	0
1922	14-	0
1922	15	0.00551
1922	16	0.00637
1922	17	0.00787
1922	18	0.012
1922	19	0.02591
1922	20	0.04963
1922	21	0.07615
1922	22	0.10293
1922	23	0.12589
1922	24	0.14372
1922	25	0.15489
1922	26	0.16002
1922	27	0.16347
1922	28	0.16599
1922	29	0.16648
1922	30	0.16487
1922	31	0.16181
1922	32	0.15765
1922	33	0.15329
1922	34	0.14872
1922	35	0.14306
1922	36	0.13613
1922	37	0.12821
1922	38	0.11924
1922	39	0.1088
1922	40	0.09685
1922	41	0.08356
1922	42	0.06913
1922	43	0.05415
1922	44	0.03917
1922	45	0.02596
1922	46	0.01512
1922	47	0.00751
1922	48	0.00309
1922	49	0.00083
1922	50+	0
1923	14-	0
1923	15	0.00551
1923	16	0.00633
1923	17	0.00766
1923	18	0.01144
1923	19	0.02474
1923	20	0.04759
1923	21	0.07313
1923	22	0.09893
1923	23	0.12112
1923	24	0.13848
1923	25	0.14951
1923	26	0.15483
1923	27	0.15855
1923	28	0.16134
1923	29	0.16216
1923	30	0.16086
1923	31	0.15801
1923	32	0.15396
1923	33	0.14961
1923	34	0.145
1923	35	0.13932
1923	36	0.13246
1923	37	0.12466
1923	38	0.11587
1923	39	0.10573
1923	40	0.09417
1923	41	0.08131
1923	42	0.06732
1923	43	0.05279
1923	44	0.03824
1923	45	0.02537
1923	46	0.01479
1923	47	0.00735
1923	48	0.00302
1923	49	0.00081
1923	50+	0
1924	14-	0
1924	15	0.00547
1924	16	0.00622
1924	17	0.00714
1924	18	0.01004
1924	19	0.02175
1924	20	0.04235
1924	21	0.06532
1924	22	0.08845
1924	23	0.10853
1924	24	0.12457
1924	25	0.13527
1924	26	0.14113
1924	27	0.14557
1924	28	0.14914
1924	29	0.15081
1924	30	0.15039
1924	31	0.14816
1924	32	0.1444
1924	33	0.14006
1924	34	0.13526
1924	35	0.12955
1924	36	0.12291
1924	37	0.11548
1924	38	0.10724
1924	39	0.09795
1924	40	0.08751
1924	41	0.07581
1924	42	0.06295
1924	43	0.04952
1924	44	0.03598
1924	45	0.02392
1924	46	0.01389
1924	47	0.00682
1924	48	0.00275
1924	49	0.00068
1924	50+	0
1925	14-	0
1925	15	0.0044
1925	16	0.00497
1925	17	0.00608
1925	18	0.00939
1925	19	0.02089
1925	20	0.04051
1925	21	0.06196
1925	22	0.0832
1925	23	0.10145
1925	24	0.11588
1925	25	0.12538
1925	26	0.13045
1925	27	0.13432
1925	28	0.1375
1925	29	0.13891
1925	30	0.1384
1925	31	0.13618
1925	32	0.13252
1925	33	0.12835
1925	34	0.12379
1925	35	0.11832
1925	36	0.1119
1925	37	0.10479
1925	38	0.09701
1925	39	0.08826
1925	40	0.07849
1925	41	0.0677
1925	42	0.05599
1925	43	0.04388
1925	44	0.03178
1925	45	0.02107
1925	46	0.01223
1925	47	0.00602
1925	48	0.00242
1925	49	0.00061
1925	50+	0
1926	14-	0
1926	15	0.00462
1926	16	0.00532
1926	17	0.00632
1926	18	0.00922
1926	19	0.02
1926	20	0.03867
1926	21	0.05936
1926	22	0.0801
1926	23	0.09815
1926	24	0.11266
1926	25	0.12253
1926	26	0.12823
1926	27	0.13277
1926	28	0.13658
1926	29	0.13857
1926	30	0.13849
1926	31	0.13652
1926	32	0.13293
1926	33	0.12869
1926	34	0.12396
1926	35	0.1183
1926	36	0.1117
1926	37	0.10445
1926	38	0.09657
1926	39	0.08779
1926	40	0.07803
1926	41	0.0673
1926	42	0.05568
1926	43	0.04366
1926	44	0.03165
1926	45	0.021
1926	46	0.01219
1926	47	0.006
1926	48	0.0024
1926	49	0.00059
1926	50+	0
1927	14-	0
1927	15	0.00412
1927	16	0.00469
1927	17	0.00572
1927	18	0.0087
1927	19	0.01902
1927	20	0.03665
1927	21	0.05608
1927	22	0.07545
1927	23	0.09207
1927	24	0.1051
1927	25	0.11358
1927	26	0.11797
1927	27	0.12129
1927	28	0.12402
1927	29	0.1252
1927	30	0.12471
1927	31	0.12279
1927	32	0.11972
1927	33	0.11624
1927	34	0.11243
1927	35	0.10777
1927	36	0.10219
1927	37	0.09594
1927	38	0.08899
1927	39	0.08108
1927	40	0.07215
1927	41	0.06227
1927	42	0.05152
1927	43	0.04037
1927	44	0.02923
1927	45	0.01936
1927	46	0.01124
1927	47	0.00554
1927	48	0.00223
1927	49	0.00057
1927	50+	0
1928	14-	0
1928	15	0.00405
1928	16	0.00467
1928	17	0.00576
1928	18	0.00878
1928	19	0.01899
1928	20	0.03637
1928	21	0.05552
1928	22	0.07463
1928	23	0.0911
1928	24	0.1041
1928	25	0.11258
1928	26	0.11698
1928	27	0.12024
1928	28	0.12286
1928	29	0.12389
1928	30	0.12321
1928	31	0.12111
1928	32	0.11781
1928	33	0.11415
1928	34	0.11019
1928	35	0.10542
1928	36	0.09978
1928	37	0.09351
1928	38	0.08661
1928	39	0.0788
1928	40	0.07005
1928	41	0.06038
1928	42	0.04994
1928	43	0.03913
1928	44	0.02835
1928	45	0.01882
1928	46	0.01097
1928	47	0.00544
1928	48	0.00223
1928	49	0.00059
1928	50+	0
1929	14-	0
1929	15	0.00371
1929	16	0.00446
1929	17	0.0058
1929	18	0.0091
1929	19	0.0192
1929	20	0.03602
1929	21	0.05444
1929	22	0.07274
1929	23	0.08864
1929	24	0.10131
1929	25	0.10961
1929	26	0.11391
1929	27	0.11702
1929	28	0.11941
1929	29	0.12015
1929	30	0.11912
1929	31	0.11661
1929	32	0.11291
1929	33	0.10887
1929	34	0.1046
1929	35	0.09958
1929	36	0.09377
1929	37	0.08745
1929	38	0.08064
1929	39	0.07305
1929	40	0.06464
1929	41	0.05552
1929	42	0.04578
1929	43	0.03582
1929	44	0.02595
1929	45	0.01726
1929	46	0.01011
1929	47	0.00507
1929	48	0.00212
1929	49	0.00059
1929	50+	0
1930	14-	0
1930	15	0.00339
1930	16	0.00417
1930	17	0.00596
1930	18	0.01006
1930	19	0.02089
1930	20	0.03821
1930	21	0.05657
1930	22	0.07431
1930	23	0.08958
1930	24	0.10168
1930	25	0.10947
1930	26	0.11329
1930	27	0.11593
1930	28	0.1178
1930	29	0.11808
1930	30	0.11665
1930	31	0.11375
1930	32	0.10968
1930	33	0.10531
1930	34	0.10074
1930	35	0.09553
1930	36	0.08964
1930	37	0.08334
1930	38	0.07664
1930	39	0.06931
1930	40	0.06126
1930	41	0.05255
1930	42	0.04329
1930	43	0.03381
1930	44	0.02444
1930	45	0.01619
1930	46	0.00943
1930	47	0.00467
1930	48	0.00191
1930	49	0.0005
1930	50+	0
1931	14-	0
1931	15	0.00295
1931	16	0.00362
1931	17	0.00539
1931	18	0.00952
1931	19	0.02016
1931	20	0.03699
1931	21	0.05462
1931	22	0.07144
1931	23	0.08589
1931	24	0.09734
1931	25	0.10474
1931	26	0.10841
1931	27	0.11095
1931	28	0.11279
1931	29	0.11308
1931	30	0.11166
1931	31	0.10877
1931	32	0.10464
1931	33	0.10021
1931	34	0.09558
1931	35	0.09034
1931	36	0.08445
1931	37	0.07824
1931	38	0.07171
1931	39	0.06465
1931	40	0.05697
1931	41	0.04874
1931	42	0.04005
1931	43	0.03123
1931	44	0.02257
1931	45	0.01496
1931	46	0.00873
1931	47	0.00434
1931	48	0.00179
1931	49	0.00048
1931	50+	0
1932	14-	0
1932	15	0.00283
1932	16	0.00352
1932	17	0.0054
1932	18	0.00967
1932	19	0.0203
1932	20	0.03695
1932	21	0.05416
1932	22	0.0704
1932	23	0.08432
1932	24	0.0954
1932	25	0.10262
1932	26	0.10631
1932	27	0.10899
1932	28	0.11101
1932	29	0.11148
1932	30	0.11024
1932	31	0.10741
1932	32	0.10323
1932	33	0.0987
1932	34	0.09394
1932	35	0.08855
1932	36	0.08251
1932	37	0.0762
1932	38	0.06965
1932	39	0.06261
1932	40	0.05504
1932	41	0.047
1932	42	0.03855
1932	43	0.03003
1932	44	0.02171
1932	45	0.0144
1932	46	0.00842
1932	47	0.00421
1932	48	0.00174
1932	49	0.00048
1932	50+	0
1933	14-	0
1933	15	0.00298
1933	16	0.00392
1933	17	0.00564
1933	18	0.00918
1933	19	0.01823
1933	20	0.03268
1933	21	0.0483
1933	22	0.06377
1933	23	0.07753
1933	24	0.08887
1933	25	0.09636
1933	26	0.10018
1933	27	0.10259
1933	28	0.10396
1933	29	0.10366
1933	30	0.10166
1933	31	0.09829
1933	32	0.09384
1933	33	0.08921
1933	34	0.0845
1933	35	0.0794
1933	36	0.07391
1933	37	0.06822
1933	38	0.06234
1933	39	0.05608
1933	40	0.04936
1933	41	0.04222
1933	42	0.03472
1933	43	0.02712
1933	44	0.01966
1933	45	0.01308
1933	46	0.00767
1933	47	0.00384
1933	48	0.00161
1933	49	0.00044
1933	50+	0
1934	14-	0
1934	15	0.00238
1934	16	0.00325
1934	17	0.00512
1934	18	0.00901
1934	19	0.01829
1934	20	0.03278
1934	21	0.04823
1934	22	0.06338
1934	23	0.07686
1934	24	0.08801
1934	25	0.09544
1934	26	0.09934
1934	27	0.10182
1934	28	0.10323
1934	29	0.10294
1934	30	0.10087
1934	31	0.09731
1934	32	0.09259
1934	33	0.08765
1934	34	0.08263
1934	35	0.07721
1934	36	0.07138
1934	37	0.06546
1934	38	0.05944
1934	39	0.05312
1934	40	0.04644
1934	41	0.03947
1934	42	0.03227
1934	43	0.02505
1934	44	0.01805
1934	45	0.01192
1934	46	0.00693
1934	47	0.00342
1934	48	0.00139
1934	49	0.00035
1934	50+	0
1935	14-	0
1935	15	0.0025
1935	16	0.00358
1935	17	0.00563
1935	18	0.00951
1935	19	0.01839
1935	20	0.03211
1935	21	0.04701
1935	22	0.06188
1935	23	0.07526
1935	24	0.08645
1935	25	0.09394
1935	26	0.09785
1935	27	0.10024
1935	28	0.10147
1935	29	0.10095
1935	30	0.09863
1935	31	0.09491
1935	32	0.0901
1935	33	0.08512
1935	34	0.08014
1935	35	0.07478
1935	36	0.06905
1935	37	0.06324
1935	38	0.05736
1935	39	0.05117
1935	40	0.04464
1935	41	0.03787
1935	42	0.03092
1935	43	0.02398
1935	44	0.01726
1935	45	0.0114
1935	46	0.00665
1935	47	0.0033
1935	48	0.00135
1935	49	0.00035
1935	50+	0
1936	14-	0
1936	15	0.00233
1936	16	0.00351
1936	17	0.00575
1936	18	0.00993
1936	19	0.01906
1936	20	0.03298
1936	21	0.04813
1936	22	0.06338
1936	23	0.07721
1936	24	0.08891
1936	25	0.09678
1936	26	0.10089
1936	27	0.10331
1936	28	0.1044
1936	29	0.10357
1936	30	0.10082
1936	31	0.0966
1936	32	0.09124
1936	33	0.08578
1936	34	0.08035
1936	35	0.0746
1936	36	0.0685
1936	37	0.06241
1936	38	0.05632
1936	39	0.04999
1936	40	0.04338
1936	41	0.03663
1936	42	0.02977
1936	43	0.02301
1936	44	0.01651
1936	45	0.01089
1936	46	0.00633
1936	47	0.00313
1936	48	0.00127
1936	49	0.00033
1936	50+	0
1937	14-	0
1937	15	0.00105
1937	16	0.00155
1937	17	0.00368
1937	18	0.00851
1937	19	0.01934
1937	20	0.03572
1937	21	0.0525
1937	22	0.06828
1937	23	0.08219
1937	24	0.09372
1937	25	0.10131
1937	26	0.10513
1937	27	0.10738
1937	28	0.10841
1937	29	0.10754
1937	30	0.10468
1937	31	0.10012
1937	32	0.09418
1937	33	0.08807
1937	34	0.08198
1937	35	0.07552
1937	36	0.06871
1937	37	0.06201
1937	38	0.05545
1937	39	0.04878
1937	40	0.04197
1937	41	0.03513
1937	42	0.02832
1937	43	0.02173
1937	44	0.0155
1937	45	0.01017
1937	46	0.00591
1937	47	0.00293
1937	48	0.0012
1937	49	0.00032
1937	50+	0
1938	14-	0
1938	15	0.00172
1938	16	0.00284
1938	17	0.00543
1938	18	0.01045
1938	19	0.0208
1938	20	0.03618
1938	21	0.05234
1938	22	0.06807
1938	23	0.08236
1938	24	0.0946
1938	25	0.10298
1938	26	0.10758
1938	27	0.11044
1938	28	0.11184
1938	29	0.11111
1938	30	0.10815
1938	31	0.10332
1938	32	0.09699
1938	33	0.09041
1938	34	0.08383
1938	35	0.07692
1938	36	0.0697
1938	37	0.06266
1938	38	0.05581
1938	39	0.04893
1938	40	0.04197
1938	41	0.03505
1938	42	0.02823
1938	43	0.02163
1938	44	0.01542
1938	45	0.01011
1938	46	0.00584
1938	47	0.00287
1938	48	0.00114
1938	49	0.00028
1938	50+	0
1939	14-	0
1939	15	0.00165
1939	16	0.00309
1939	17	0.00668
1939	18	0.01322
1939	19	0.02482
1939	20	0.04087
1939	21	0.05662
1939	22	0.07092
1939	23	0.08369
1939	24	0.09457
1939	25	0.10224
1939	26	0.10686
1939	27	0.11029
1939	28	0.11275
1939	29	0.11308
1939	30	0.11108
1939	31	0.10672
1939	32	0.10035
1939	33	0.09345
1939	34	0.0863
1939	35	0.0786
1939	36	0.07045
1939	37	0.06256
1939	38	0.05504
1939	39	0.0476
1939	40	0.04024
1939	41	0.03315
1939	42	0.02636
1939	43	0.02
1939	44	0.01418
1939	45	0.00925
1939	46	0.00537
1939	47	0.00265
1939	48	0.00106
1939	49	0.00026
1939	50+	0
1940	14-	0
1940	15	0.00167
1940	16	0.00311
1940	17	0.00674
1940	18	0.01346
1940	19	0.02558
1940	20	0.04249
1940	21	0.05925
1940	22	0.07466
1940	23	0.08843
1940	24	0.10012
1940	25	0.10803
1940	26	0.11225
1940	27	0.11488
1940	28	0.1162
1940	29	0.11536
1940	30	0.11221
1940	31	0.10698
1940	32	0.10003
1940	33	0.09278
1940	34	0.08548
1940	35	0.07783
1940	36	0.06988
1940	37	0.06222
1940	38	0.05492
1940	39	0.0477
1940	40	0.04054
1940	41	0.03356
1940	42	0.0268
1940	43	0.0204
1940	44	0.01449
1940	45	0.00947
1940	46	0.00548
1940	47	0.0027
1940	48	0.00107
1940	49	0.00026
1940	50+	0
1941	14-	0
1941	15	0.0015
1941	16	0.00291
1941	17	0.007
1941	18	0.01462
1941	19	0.02743
1941	20	0.04465
1941	21	0.06114
1941	22	0.07564
1941	23	0.08799
1941	24	0.09781
1941	25	0.1037
1941	26	0.10585
1941	27	0.10664
1941	28	0.10647
1941	29	0.10462
1941	30	0.10102
1941	31	0.09597
1941	32	0.08982
1941	33	0.08368
1941	34	0.07767
1941	35	0.07132
1941	36	0.06461
1941	37	0.05804
1941	38	0.05165
1941	39	0.04515
1941	40	0.03853
1941	41	0.03197
1941	42	0.02555
1941	43	0.01942
1941	44	0.01372
1941	45	0.00891
1941	46	0.00514
1941	47	0.00254
1941	48	0.00103
1941	49	0.00027
1941	50+	0
1942	14-	0
1942	15	0.00102
1942	16	0.00253
1942	17	0.00713
1942	18	0.01576
1942	19	0.03028
1942	20	0.04988
1942	21	0.06909
1942	22	0.08654
1942	23	0.10164
1942	24	0.11384
1942	25	0.12132
1942	26	0.12432
1942	27	0.12557
1942	28	0.12552
1942	29	0.1233
1942	30	0.11883
1942	31	0.11261
1942	32	0.10506
1942	33	0.0976
1942	34	0.09037
1942	35	0.08264
1942	36	0.07441
1942	37	0.06638
1942	38	0.05862
1942	39	0.05073
1942	40	0.0427
1942	41	0.03494
1942	42	0.02758
1942	43	0.0207
1942	44	0.01443
1942	45	0.00928
1942	46	0.00536
1942	47	0.00265
1942	48	0.00109
1942	49	0.00029
1942	50+	0
1943	14-	0
1943	15	0.00112
1943	16	0.0026
1943	17	0.00715
1943	18	0.01576
1943	19	0.03062
1943	20	0.05084
1943	21	0.0703
1943	22	0.08758
1943	23	0.10267
1943	24	0.11518
1943	25	0.1237
1943	26	0.12844
1943	27	0.13187
1943	28	0.13425
1943	29	0.13421
1943	30	0.13146
1943	31	0.12603
1943	32	0.11835
1943	33	0.11017
1943	34	0.10178
1943	35	0.09265
1943	36	0.08287
1943	37	0.07339
1943	38	0.06434
1943	39	0.05535
1943	40	0.0464
1943	41	0.03786
1943	42	0.02981
1943	43	0.02237
1943	44	0.01566
1943	45	0.01011
1943	46	0.00582
1943	47	0.00286
1943	48	0.00114
1943	49	0.00028
1943	50+	0
1944	14-	0
1944	15	0.00119
1944	16	0.003
1944	17	0.00773
1944	18	0.01633
1944	19	0.03088
1944	20	0.05071
1944	21	0.07089
1944	22	0.09002
1944	23	0.10695
1944	24	0.12109
1944	25	0.13088
1944	26	0.13661
1944	27	0.14097
1944	28	0.14424
1944	29	0.14478
1944	30	0.14227
1944	31	0.13699
1944	32	0.12944
1944	33	0.12142
1944	34	0.11315
1944	35	0.10378
1944	36	0.09338
1944	37	0.08311
1944	38	0.07314
1944	39	0.06292
1944	40	0.05249
1944	41	0.04258
1944	42	0.03335
1944	43	0.02483
1944	44	0.01718
1944	45	0.01095
1944	46	0.00626
1944	47	0.00304
1944	48	0.00118
1944	49	0.00028
1944	50+	0
1945	14-	0
1945	15	0.00244
1945	16	0.00484
1945	17	0.00978
1945	18	0.01804
1945	19	0.03133
1945	20	0.04928
1945	21	0.0684
1945	22	0.08743
1945	23	0.10436
1945	24	0.11836
1945	25	0.1278
1945	26	0.133
1945	27	0.13678
1945	28	0.13947
1945	29	0.13962
1945	30	0.13702
1945	31	0.13223
1945	32	0.12572
1945	33	0.11897
1945	34	0.11207
1945	35	0.10406
1945	36	0.09492
1945	37	0.08567
1945	38	0.07641
1945	39	0.06657
1945	40	0.05621
1945	41	0.04614
1945	42	0.03654
1945	43	0.02745
1945	44	0.01906
1945	45	0.01217
1945	46	0.00694
1945	47	0.00335
1945	48	0.00128
1945	49	0.00029
1945	50+	0
1946	14-	0
1946	15	0.00286
1946	16	0.00537
1946	17	0.01049
1946	18	0.01907
1946	19	0.03336
1946	20	0.05287
1946	21	0.07314
1946	22	0.09283
1946	23	0.11045
1946	24	0.12538
1946	25	0.1364
1946	26	0.14386
1946	27	0.15043
1946	28	0.15625
1946	29	0.15913
1946	30	0.1586
1946	31	0.15467
1946	32	0.14782
1946	33	0.14001
1946	34	0.13153
1946	35	0.12155
1946	36	0.11019
1946	37	0.09879
1946	38	0.08754
1946	39	0.07591
1946	40	0.06393
1946	41	0.05237
1946	42	0.04142
1946	43	0.03117
1946	44	0.02179
1946	45	0.01401
1946	46	0.00804
1946	47	0.00391
1946	48	0.0015
1946	49	0.00034
1946	50+	0
1947	14-	0
1947	15	0.00206
1947	16	0.00418
1947	17	0.00999
1947	18	0.0205
1947	19	0.03758
1947	20	0.06023
1947	21	0.08226
1947	22	0.10206
1947	23	0.11878
1947	24	0.13198
1947	25	0.14039
1947	26	0.14448
1947	27	0.14752
1947	28	0.14986
1947	29	0.14985
1947	30	0.14716
1947	31	0.14204
1947	32	0.13493
1947	33	0.12744
1947	34	0.11975
1947	35	0.11089
1947	36	0.1009
1947	37	0.09085
1947	38	0.08089
1947	39	0.07047
1947	40	0.05964
1947	41	0.04904
1947	42	0.03885
1947	43	0.02923
1947	44	0.02036
1947	45	0.01304
1947	46	0.00745
1947	47	0.0036
1947	48	0.0014
1947	49	0.00033
1947	50+	0
1948	14-	0
1948	15	0.00213
1948	16	0.00434
1948	17	0.01055
1948	18	0.02181
1948	19	0.03973
1948	20	0.06317
1948	21	0.08544
1948	22	0.10492
1948	23	0.12119
1948	24	0.13379
1948	25	0.14134
1948	26	0.14427
1948	27	0.14591
1948	28	0.14674
1948	29	0.14538
1948	30	0.14162
1948	31	0.13577
1948	32	0.12824
1948	33	0.12059
1948	34	0.11294
1948	35	0.1044
1948	36	0.09496
1948	37	0.08553
1948	38	0.07622
1948	39	0.06655
1948	40	0.05651
1948	41	0.04663
1948	42	0.03704
1948	43	0.02794
1948	44	0.01951
1948	45	0.01253
1948	46	0.00716
1948	47	0.00347
1948	48	0.00136
1948	49	0.00033
1948	50+	0
1949	14-	0
1949	15	0.0018
1949	16	0.00405
1949	17	0.01051
1949	18	0.02217
1949	19	0.04037
1949	20	0.06386
1949	21	0.08581
1949	22	0.10465
1949	23	0.12043
1949	24	0.13279
1949	25	0.14016
1949	26	0.14289
1949	27	0.14419
1949	28	0.14449
1949	29	0.14256
1949	30	0.13818
1949	31	0.13167
1949	32	0.12346
1949	33	0.11517
1949	34	0.10695
1949	35	0.09802
1949	36	0.0884
1949	37	0.07897
1949	38	0.06982
1949	39	0.0605
1949	40	0.05104
1949	41	0.04185
1949	42	0.03306
1949	43	0.02482
1949	44	0.0173
1949	45	0.0111
1949	46	0.00635
1949	47	0.00309
1949	48	0.00122
1949	49	0.0003
1949	50+	0
1950	14-	0
1950	15	0.00139
1950	16	0.00363
1950	17	0.01103
1950	18	0.02461
1950	19	0.04509
1950	20	0.07079
1950	21	0.09351
1950	22	0.1116
1950	23	0.12608
1950	24	0.13687
1950	25	0.14269
1950	26	0.14398
1950	27	0.14413
1950	28	0.14362
1950	29	0.14115
1950	30	0.13644
1950	31	0.12966
1950	32	0.1212
1950	33	0.1127
1950	34	0.10431
1950	35	0.09523
1950	36	0.08547
1950	37	0.07598
1950	38	0.06684
1950	39	0.05765
1950	40	0.04838
1950	41	0.03944
1950	42	0.03097
1950	43	0.02311
1950	44	0.01603
1950	45	0.01024
1950	46	0.00586
1950	47	0.00286
1950	48	0.00115
1950	49	0.0003
1950	50+	0
1951	14-	0
1951	15	0.00151
1951	16	0.004
1951	17	0.01219
1951	18	0.02708
1951	19	0.04881
1951	20	0.07555
1951	21	0.09887
1951	22	0.11711
1951	23	0.13134
1951	24	0.14144
1951	25	0.14592
1951	26	0.14528
1951	27	0.14324
1951	28	0.14042
1951	29	0.13591
1951	30	0.12959
1951	31	0.12189
1951	32	0.11322
1951	33	0.10494
1951	34	0.09715
1951	35	0.08889
1951	36	0.08011
1951	37	0.07155
1951	38	0.06327
1951	39	0.05483
1951	40	0.04623
1951	41	0.03783
1951	42	0.02977
1951	43	0.02223
1951	44	0.01537
1951	45	0.00978
1951	46	0.00558
1951	47	0.00271
1951	48	0.0011
1951	49	0.00029
1951	50+	0
1952	14-	0
1952	15	0.0016
1952	16	0.00463
1952	17	0.01404
1952	18	0.03077
1952	19	0.05435
1952	20	0.0827
1952	21	0.10724
1952	22	0.12629
1952	23	0.14116
1952	24	0.15172
1952	25	0.1562
1952	26	0.15506
1952	27	0.15228
1952	28	0.14854
1952	29	0.14296
1952	30	0.13547
1952	31	0.12664
1952	32	0.11694
1952	33	0.1078
1952	34	0.0993
1952	35	0.09041
1952	36	0.08104
1952	37	0.07199
1952	38	0.06331
1952	39	0.05453
1952	40	0.04562
1952	41	0.03704
1952	42	0.02892
1952	43	0.02142
1952	44	0.01468
1952	45	0.00925
1952	46	0.00526
1952	47	0.00255
1952	48	0.00103
1952	49	0.00027
1952	50+	0
1953	14-	0
1953	15	0.00166
1953	16	0.0049
1953	17	0.01526
1953	18	0.03367
1953	19	0.0593
1953	20	0.08982
1953	21	0.11574
1953	22	0.13533
1953	23	0.15031
1953	24	0.16064
1953	25	0.16439
1953	26	0.16209
1953	27	0.15796
1953	28	0.1528
1953	29	0.1459
1953	30	0.13723
1953	31	0.12746
1953	32	0.11704
1953	33	0.10739
1953	34	0.09857
1953	35	0.08952
1953	36	0.08014
1953	37	0.07114
1953	38	0.06254
1953	39	0.05389
1953	40	0.04515
1953	41	0.0367
1953	42	0.02867
1953	43	0.02122
1953	44	0.01452
1953	45	0.00914
1953	46	0.00517
1953	47	0.00249
1953	48	0.001
1953	49	0.00026
1953	50+	0
1954	14-	0
1954	15	0.00147
1954	16	0.00488
1954	17	0.01625
1954	18	0.03657
1954	19	0.06447
1954	20	0.09721
1954	21	0.12404
1954	22	0.14318
1954	23	0.15733
1954	24	0.16671
1954	25	0.16947
1954	26	0.16617
1954	27	0.16117
1954	28	0.15527
1954	29	0.14773
1954	30	0.13851
1954	31	0.1281
1954	32	0.11696
1954	33	0.1066
1954	34	0.09712
1954	35	0.08749
1954	36	0.07766
1954	37	0.06834
1954	38	0.0596
1954	39	0.05096
1954	40	0.04242
1954	41	0.03425
1954	42	0.02656
1954	43	0.01953
1954	44	0.01332
1954	45	0.00837
1954	46	0.00475
1954	47	0.00232
1954	48	0.00095
1954	49	0.00027
1954	50+	0
1955	14-	0
1955	15	0.00153
1955	16	0.0054
1955	17	0.01816
1955	18	0.04073
1955	19	0.07083
1955	20	0.10539
1955	21	0.13308
1955	22	0.15206
1955	23	0.16559
1955	24	0.17405
1955	25	0.17571
1955	26	0.17127
1955	27	0.16537
1955	28	0.15883
1955	29	0.15077
1955	30	0.14113
1955	31	0.13036
1955	32	0.11895
1955	33	0.1084
1955	34	0.09879
1955	35	0.08894
1955	36	0.07879
1955	37	0.06913
1955	38	0.06008
1955	39	0.05112
1955	40	0.04224
1955	41	0.03381
1955	42	0.02598
1955	43	0.01892
1955	44	0.01276
1955	45	0.00794
1955	46	0.00449
1955	47	0.0022
1955	48	0.00092
1955	49	0.00027
1955	50+	0
1956	14-	0
1956	15	0.00111
1956	16	0.00499
1956	17	0.01842
1956	18	0.04233
1956	19	0.07414
1956	20	0.11051
