Country,Region,Urban,Origin,Year1,Year2,Age,AgeInt,AgeDef,Vitality,   ASFR,   CPFR,Collection,SourceType,   RefCode,Note,Split
    NOR,     .,    .,     ., 1988, 1988, 19,     1,  ARDY,       1,0.03613,0.02816,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1988, 1988, 20,     1,  ARDY,       1,0.05420,0.06429,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1988, 1988, 21,     1,  ARDY,       1,0.07183,0.11849,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1988, 1988, 22,     1,  ARDY,       1,0.08756,0.19032,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1988, 1988, 23,     1,  ARDY,       1,0.10263,0.27788,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1988, 1988, 24,     1,  ARDY,       1,0.11682,0.38051,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1988, 1988, 25,     1,  ARDY,       1,0.13108,0.49733,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1988, 1988, 26,     1,  ARDY,       1,0.14183,0.62841,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1988, 1988, 27,     1,  ARDY,       1,0.14508,0.77024,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1988, 1988, 28,     1,  ARDY,       1,0.14195,0.91532,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1988, 1988, 29,     1,  ARDY,       1,0.13422,1.05727,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1988, 1988, 30,     1,  ARDY,       1,0.12354,1.19149,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1988, 1988, 31,     1,  ARDY,       1,0.10700,1.31503,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1988, 1988, 32,     1,  ARDY,       1,0.09104,1.42203,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1988, 1988, 33,     1,  ARDY,       1,0.07655,1.51307,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1988, 1988, 34,     1,  ARDY,       1,0.06428,1.58962,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1988, 1988, 35,     1,  ARDY,       1,0.05081,1.65390,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1988, 1988, 36,     1,  ARDY,       1,0.03937,1.70471,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1988, 1988, 37,     1,  ARDY,       1,0.02986,1.74408,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1988, 1988, 38,     1,  ARDY,       1,0.02286,1.77394,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1988, 1988, 39,     1,  ARDY,       1,0.01629,1.79680,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1988, 1988, 40,     1,  ARDY,       1,0.01103,1.81309,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1988, 1988, 41,     1,  ARDY,       1,0.00716,1.82412,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1988, 1988, 42,     1,  ARDY,       1,0.00475,1.83128,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1988, 1988, 43,     1,  ARDY,       1,0.00297,1.83603,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1988, 1988, 44,     1,  ARDY,       1,0.00177,1.83900,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1988, 1988, 45,     1,  ARDY,       1,0.00085,1.84077,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1988, 1988, 46,     1,  ARDY,       1,0.00026,1.84162,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1988, 1988, 47,     1,  ARDY,       1,0.00016,1.84188,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1988, 1988, 48,     1,  ARDY,       1,0.00005,1.84204,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1988, 1988, 49,     1,  ARDY,       1,0.00003,1.84209,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1988, 1988, 50,    99,  ARDY,       1,0.00001,1.84212,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1989, 1989, 14,   -99,  ARDY,       1,0.00004,0.00000,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1989, 1989, 15,     1,  ARDY,       1,0.00035,0.00004,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1989, 1989, 16,     1,  ARDY,       1,0.00147,0.00039,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1989, 1989, 17,     1,  ARDY,       1,0.00637,0.00186,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1989, 1989, 18,     1,  ARDY,       1,0.01754,0.00823,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1989, 1989, 19,     1,  ARDY,       1,0.03534,0.02577,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1989, 1989, 20,     1,  ARDY,       1,0.05521,0.06111,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1989, 1989, 21,     1,  ARDY,       1,0.07291,0.11632,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1989, 1989, 22,     1,  ARDY,       1,0.08587,0.18923,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1989, 1989, 23,     1,  ARDY,       1,0.10044,0.27510,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1989, 1989, 24,     1,  ARDY,       1,0.11635,0.37554,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1989, 1989, 25,     1,  ARDY,       1,0.13317,0.49189,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1989, 1989, 26,     1,  ARDY,       1,0.14187,0.62506,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1989, 1989, 27,     1,  ARDY,       1,0.14490,0.76693,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1989, 1989, 28,     1,  ARDY,       1,0.14301,0.91183,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1989, 1989, 29,     1,  ARDY,       1,0.13814,1.05484,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1989, 1989, 30,     1,  ARDY,       1,0.12882,1.19298,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1989, 1989, 31,     1,  ARDY,       1,0.11648,1.32180,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1989, 1989, 32,     1,  ARDY,       1,0.09997,1.43828,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1989, 1989, 33,     1,  ARDY,       1,0.08302,1.53825,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1989, 1989, 34,     1,  ARDY,       1,0.06724,1.62127,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1989, 1989, 35,     1,  ARDY,       1,0.05466,1.68851,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1989, 1989, 36,     1,  ARDY,       1,0.04228,1.74317,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1989, 1989, 37,     1,  ARDY,       1,0.03272,1.78545,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1989, 1989, 38,     1,  ARDY,       1,0.02379,1.81817,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1989, 1989, 39,     1,  ARDY,       1,0.01663,1.84196,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1989, 1989, 40,     1,  ARDY,       1,0.01153,1.85859,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1989, 1989, 41,     1,  ARDY,       1,0.00767,1.87012,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1989, 1989, 42,     1,  ARDY,       1,0.00467,1.87779,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1989, 1989, 43,     1,  ARDY,       1,0.00264,1.88246,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1989, 1989, 44,     1,  ARDY,       1,0.00143,1.88510,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1989, 1989, 45,     1,  ARDY,       1,0.00066,1.88653,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1989, 1989, 46,     1,  ARDY,       1,0.00021,1.88719,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1989, 1989, 47,     1,  ARDY,       1,0.00007,1.88740,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1989, 1989, 48,     1,  ARDY,       1,0.00010,1.88747,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1989, 1989, 49,     1,  ARDY,       1,0.00006,1.88757,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1989, 1989, 50,    99,  ARDY,       1,0.00003,1.88763,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1990, 1990, 14,   -99,  ARDY,       1,0.00005,0.00000,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1990, 1990, 15,     1,  ARDY,       1,0.00043,0.00005,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1990, 1990, 16,     1,  ARDY,       1,0.00171,0.00048,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1990, 1990, 17,     1,  ARDY,       1,0.00621,0.00219,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1990, 1990, 18,     1,  ARDY,       1,0.01667,0.00840,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1990, 1990, 19,     1,  ARDY,       1,0.03309,0.02507,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1990, 1990, 20,     1,  ARDY,       1,0.05275,0.05816,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1990, 1990, 21,     1,  ARDY,       1,0.07012,0.11091,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1990, 1990, 22,     1,  ARDY,       1,0.08335,0.18103,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1990, 1990, 23,     1,  ARDY,       1,0.09969,0.26438,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1990, 1990, 24,     1,  ARDY,       1,0.11798,0.36407,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1990, 1990, 25,     1,  ARDY,       1,0.13456,0.48205,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1990, 1990, 26,     1,  ARDY,       1,0.14508,0.61661,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1990, 1990, 27,     1,  ARDY,       1,0.14945,0.76169,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1990, 1990, 28,     1,  ARDY,       1,0.14892,0.91114,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1990, 1990, 29,     1,  ARDY,       1,0.14211,1.06006,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1990, 1990, 30,     1,  ARDY,       1,0.13170,1.20217,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1990, 1990, 31,     1,  ARDY,       1,0.11777,1.33387,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1990, 1990, 32,     1,  ARDY,       1,0.10277,1.45164,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1990, 1990, 33,     1,  ARDY,       1,0.08827,1.55441,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1990, 1990, 34,     1,  ARDY,       1,0.07333,1.64268,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1990, 1990, 35,     1,  ARDY,       1,0.05992,1.71601,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1990, 1990, 36,     1,  ARDY,       1,0.04597,1.77593,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1990, 1990, 37,     1,  ARDY,       1,0.03469,1.82190,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1990, 1990, 38,     1,  ARDY,       1,0.02567,1.85659,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1990, 1990, 39,     1,  ARDY,       1,0.01886,1.88226,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1990, 1990, 40,     1,  ARDY,       1,0.01243,1.90112,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1990, 1990, 41,     1,  ARDY,       1,0.00748,1.91355,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1990, 1990, 42,     1,  ARDY,       1,0.00465,1.92103,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1990, 1990, 43,     1,  ARDY,       1,0.00328,1.92568,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1990, 1990, 44,     1,  ARDY,       1,0.00187,1.92896,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1990, 1990, 45,     1,  ARDY,       1,0.00085,1.93083,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1990, 1990, 46,     1,  ARDY,       1,0.00032,1.93168,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1990, 1990, 47,     1,  ARDY,       1,0.00017,1.93200,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1990, 1990, 48,     1,  ARDY,       1,0.00008,1.93217,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1990, 1990, 49,     1,  ARDY,       1,0.00006,1.93225,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1990, 1990, 50,    99,  ARDY,       1,0.00004,1.93231,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1991, 1991, 14,   -99,  ARDY,       1,0.00003,0.00000,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1991, 1991, 15,     1,  ARDY,       1,0.00023,0.00003,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1991, 1991, 16,     1,  ARDY,       1,0.00104,0.00026,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1991, 1991, 17,     1,  ARDY,       1,0.00607,0.00130,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1991, 1991, 18,     1,  ARDY,       1,0.01661,0.00737,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1991, 1991, 19,     1,  ARDY,       1,0.03237,0.02398,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1991, 1991, 20,     1,  ARDY,       1,0.05034,0.05635,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1991, 1991, 21,     1,  ARDY,       1,0.06752,0.10669,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1991, 1991, 22,     1,  ARDY,       1,0.08165,0.17421,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1991, 1991, 23,     1,  ARDY,       1,0.09630,0.25586,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1991, 1991, 24,     1,  ARDY,       1,0.11263,0.35216,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1991, 1991, 25,     1,  ARDY,       1,0.12786,0.46479,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1991, 1991, 26,     1,  ARDY,       1,0.13879,0.59265,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1991, 1991, 27,     1,  ARDY,       1,0.14440,0.73144,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1991, 1991, 28,     1,  ARDY,       1,0.14496,0.87584,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1991, 1991, 29,     1,  ARDY,       1,0.14008,1.02080,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1991, 1991, 30,     1,  ARDY,       1,0.13205,1.16088,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1991, 1991, 31,     1,  ARDY,       1,0.12084,1.29293,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1991, 1991, 32,     1,  ARDY,       1,0.10713,1.41377,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1991, 1991, 33,     1,  ARDY,       1,0.09248,1.52090,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1991, 1991, 34,     1,  ARDY,       1,0.07583,1.61338,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1991, 1991, 35,     1,  ARDY,       1,0.06127,1.68921,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1991, 1991, 36,     1,  ARDY,       1,0.04824,1.75048,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1991, 1991, 37,     1,  ARDY,       1,0.03801,1.79872,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1991, 1991, 38,     1,  ARDY,       1,0.02781,1.83673,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1991, 1991, 39,     1,  ARDY,       1,0.02002,1.86454,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1991, 1991, 40,     1,  ARDY,       1,0.01395,1.88456,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1991, 1991, 41,     1,  ARDY,       1,0.00879,1.89851,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1991, 1991, 42,     1,  ARDY,       1,0.00541,1.90730,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1991, 1991, 43,     1,  ARDY,       1,0.00300,1.91271,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1991, 1991, 44,     1,  ARDY,       1,0.00177,1.91571,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1991, 1991, 45,     1,  ARDY,       1,0.00071,1.91748,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1991, 1991, 46,     1,  ARDY,       1,0.00027,1.91819,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1991, 1991, 47,     1,  ARDY,       1,0.00003,1.91846,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1991, 1991, 48,     1,  ARDY,       1,0.00000,1.91849,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1991, 1991, 49,     1,  ARDY,       1,0.00002,1.91849,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1991, 1991, 50,    99,  ARDY,       1,0.00006,1.91851,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1992, 1992, 14,   -99,  ARDY,       1,0.00002,0.00000,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1992, 1992, 15,     1,  ARDY,       1,0.00023,0.00002,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1992, 1992, 16,     1,  ARDY,       1,0.00155,0.00025,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1992, 1992, 17,     1,  ARDY,       1,0.00593,0.00180,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1992, 1992, 18,     1,  ARDY,       1,0.01566,0.00773,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1992, 1992, 19,     1,  ARDY,       1,0.03016,0.02339,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1992, 1992, 20,     1,  ARDY,       1,0.04648,0.05355,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1992, 1992, 21,     1,  ARDY,       1,0.06187,0.10003,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1992, 1992, 22,     1,  ARDY,       1,0.07693,0.16190,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1992, 1992, 23,     1,  ARDY,       1,0.09233,0.23883,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1992, 1992, 24,     1,  ARDY,       1,0.10778,0.33116,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1992, 1992, 25,     1,  ARDY,       1,0.12376,0.43894,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1992, 1992, 26,     1,  ARDY,       1,0.13551,0.56270,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1992, 1992, 27,     1,  ARDY,       1,0.14121,0.69821,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1992, 1992, 28,     1,  ARDY,       1,0.14121,0.83942,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1992, 1992, 29,     1,  ARDY,       1,0.13973,0.98063,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1992, 1992, 30,     1,  ARDY,       1,0.13282,1.12036,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1992, 1992, 31,     1,  ARDY,       1,0.12172,1.25318,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1992, 1992, 32,     1,  ARDY,       1,0.10615,1.37490,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1992, 1992, 33,     1,  ARDY,       1,0.09116,1.48105,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1992, 1992, 34,     1,  ARDY,       1,0.07714,1.57221,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1992, 1992, 35,     1,  ARDY,       1,0.06432,1.64935,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1992, 1992, 36,     1,  ARDY,       1,0.04994,1.71367,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1992, 1992, 37,     1,  ARDY,       1,0.03716,1.76361,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1992, 1992, 38,     1,  ARDY,       1,0.02782,1.80077,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1992, 1992, 39,     1,  ARDY,       1,0.02093,1.82859,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1992, 1992, 40,     1,  ARDY,       1,0.01455,1.84952,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1992, 1992, 41,     1,  ARDY,       1,0.00925,1.86407,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1992, 1992, 42,     1,  ARDY,       1,0.00533,1.87332,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1992, 1992, 43,     1,  ARDY,       1,0.00297,1.87865,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1992, 1992, 44,     1,  ARDY,       1,0.00164,1.88162,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1992, 1992, 45,     1,  ARDY,       1,0.00085,1.88326,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1992, 1992, 46,     1,  ARDY,       1,0.00030,1.88411,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1992, 1992, 47,     1,  ARDY,       1,0.00005,1.88441,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1992, 1992, 48,     1,  ARDY,       1,0.00007,1.88446,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1992, 1992, 49,     1,  ARDY,       1,0.00006,1.88453,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1992, 1992, 50,    99,  ARDY,       1,0.00004,1.88459,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1993, 1993, 14,   -99,  ARDY,       1,0.00003,0.00000,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1993, 1993, 15,     1,  ARDY,       1,0.00025,0.00003,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1993, 1993, 16,     1,  ARDY,       1,0.00160,0.00028,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1993, 1993, 17,     1,  ARDY,       1,0.00566,0.00188,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1993, 1993, 18,     1,  ARDY,       1,0.01486,0.00754,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1993, 1993, 19,     1,  ARDY,       1,0.02747,0.02240,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1993, 1993, 20,     1,  ARDY,       1,0.04281,0.04987,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1993, 1993, 21,     1,  ARDY,       1,0.05820,0.09268,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1993, 1993, 22,     1,  ARDY,       1,0.07323,0.15088,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1993, 1993, 23,     1,  ARDY,       1,0.08713,0.22411,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1993, 1993, 24,     1,  ARDY,       1,0.10428,0.31124,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1993, 1993, 25,     1,  ARDY,       1,0.12019,0.41552,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1993, 1993, 26,     1,  ARDY,       1,0.13207,0.53571,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1993, 1993, 27,     1,  ARDY,       1,0.13790,0.66778,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1993, 1993, 28,     1,  ARDY,       1,0.14086,0.80568,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1993, 1993, 29,     1,  ARDY,       1,0.13705,0.94654,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1993, 1993, 30,     1,  ARDY,       1,0.12817,1.08359,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1993, 1993, 31,     1,  ARDY,       1,0.11988,1.21176,       ODE,  estimate,    NOR_01,   .,    0
